,smiles,solvent,logsol
16524,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,CC(C)=O,-8.298057661499566
39171,Nc1cccc(Cl)c1C(=O)O,O,-6.574144274641956
3621,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CO,-7.934419068337663
34495,COc1ccc(C(=O)O)c(OC)c1,CC(C)CO,-4.275866438845491
32288,CC[C@@H](C(N)=O)N1CCCC1=O,Cc1ccccc1,-5.538098559015269
49171,O=C(O)COc1ccc(Cl)cc1,CCOC=O,-3.671432540510216
9662,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,CCO,-6.757698682775458
21639,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCOC(C)=O,-8.89552963213615
22125,CCNc1nc(Cl)nc(NC(C)C)n1,CCOC(C)=O,-4.241221758082861
32922,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,Cc1ccccc1,-8.831903936255937
43881,COc1cc(Cl)nc(N)n1,CN(C)C=O,-2.469939222666214
18545,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CC(C)=O,-9.29666107844271
27270,NC(=O)[C@@H]1CCCN1,CC(C)O,-1.8788872166248216
161,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,CO,-8.145629634983754
41476,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,O,-11.61495819053538
43974,Nc1ccc(Oc2ccc(N)cc2)cc1,CN(C)C=O,-2.122073506541949
43872,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CN(C)C=O,-2.299589584014248
6413,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CCO,-5.088056441064841
48398,Oc1ccc(OCc2ccccc2)cc1,CCCCCC,-6.434008663457568
36084,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,C1CCOC1,-5.708996041709089
11467,O=C(c1ccccc1)c1ccccc1,CCCO,-1.160913314865489
45286,CN(C)Cc1c[nH]c2ccccc12,C1CCCCC1,-7.217819302327048
11398,Cc1cc(C)nc(Nc2ccccc2)n1,CCCO,-3.296567132584072
15174,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCO,-9.157653049697176
14365,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCO,-4.0257517707564885
38225,CN(C)/C=C/C(=O)c1cccnc1,C1COCCO1,-3.153088084330198
17392,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-12.02859614039942
32373,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,Cc1ccccc1,-13.367624733972155
34294,Cc1cc(C)nc(Nc2ccccc2)n1,CC(C)CO,-3.366795954944823
34921,COc1cc2c(cc1OC)C(=O)CC2,CCCCCO,-3.2556176130963093
39724,NNC(=O)c1ccncc1,O,-3.72920157359254
31557,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,O=C1CCCCC1,-2.717191859019493
27173,CSCCC(NC(C)=O)C(=O)O,CC(C)O,-2.717949033281457
42563,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CN(C)C=O,-7.722911913936944
16394,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CCCCO,-1.443923473956527
4574,Cc1c(N)cccc1C(=O)O,CCO,-5.070703820562375
3549,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CO,-4.683239841410014
24633,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC#N,-3.698929789967438
20237,O=C(O)c1cccc(O)c1O,CCOC(C)=O,-2.7918123172075404
41794,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,O,-12.567042513751788
35243,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CCCCCO,-4.071018736918604
13956,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CCCCO,-4.282362311560936
3067,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,CO,-7.250386442918934
42134,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,O,-6.044890640611261
20306,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CCOC(C)=O,-5.829345697631547
24878,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],CC#N,-10.65851013681416
12389,CC1=NN(c2ccccc2)C(=O)C1,CCCO,-3.236276339548368
17744,O=C(c1ccccc1)c1ccccc1,CC(C)=O,-0.5766093643119938
21499,COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,-3.258396583030484
9700,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CCO,-4.63976163075771
47090,CCOC(=O)[C@@H]1CSCN1.Cl,COC(C)=O,-8.979228651012797
43320,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CN(C)C=O,-8.296051642772701
34415,O=C(O)/C=C/c1ccc(O)cc1,CC(C)CO,-3.665162927496621
37497,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1.O.O.O,CCC(C)O,-6.358478468841894
9112,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,CCO,-6.48052867909246
32317,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,Cc1ccccc1,-10.988196936035246
17967,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CC(C)=O,-2.556832389359589
48035,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,OCc1ccccc1,-5.19847203157832
43640,CCCc1cc(=O)[nH]c(=S)[nH]1,CN(C)C=O,-1.7170231231140378
2386,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,CO,-6.708166987289465
37398,CN(C)Cc1c[nH]c2ccccc12,CCC(C)O,-6.5385393035490935
37462,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CCC(C)O,-8.37309284744248
25244,NC(=O)c1ccc([N+](=O)[O-])cc1,CC#N,-6.470145717547405
39833,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],O,-2.626931149817418
11377,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CCCO,-7.912057888179505
42552,NC(=O)[C@@H]1CCCN1,CN(C)C=O,-1.85796337635136
7574,Nc1cc(N)cc(C(=O)O)c1,CCO,-5.678407168324973
3415,S=C(Nc1ccccc1)Nc1ccccc1,CO,-5.596453896903676
27764,NC(N)=NC(N)=NCCc1ccccc1,CC(C)O,-6.17490673157064
35311,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCCCCO,-6.939762075117224
23842,CSCCC(NC(C)=O)C(=O)O,ClCCl,-7.5616817463888015
42891,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CN(C)C=O,-3.7368099878714864
25176,N[C@@H](Cc1ccc(O)cc1)C(=O)O,CC#N,-11.77247369817824
24204,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,ClCCl,-2.729222766335011
16633,O=C(O)c1cccc(O)c1O,CC(C)=O,-2.183913563276547
13868,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCCCO,-1.9051521565831453
42351,S=C(Nc1ccccc1)Nc1ccccc1,CCCOC(C)=O,-4.265844880384472
10420,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CCCO,-7.905174724687766
19876,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CC(C)=O,-6.1404287002479405
21590,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,CCOC(C)=O,-3.183002052631996
21276,O=C(O)c1cc2ccccc2cc1O,CCOC(C)=O,-3.581281443515918
47969,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCOC(C)=O,-8.36490138107398
36911,c1ccc(-c2nnn[nH]2)cc1,CCC(C)=O,-3.8171674744154673
3184,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,CO,-4.77500996527999
24755,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CC#N,-3.927644386331103
30035,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CC(C)O,-5.100778843949222
21839,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCOC(C)=O,-7.200784957760513
37842,OCC(O)COc1ccc(Cl)cc1,C1COCCO1,-1.526476391719753
28936,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CC(C)O,-3.265757810768331
4156,O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+],CO,-5.478880470327128
36146,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],C1CCOC1,-1.971125398196377
36366,CCOC(=O)[C@@H]1CSCN1.Cl,CCC(C)=O,-8.622553707074063
30736,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,CC(C)O,-4.750195958038349
48453,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CCCCCC,-7.980699820901669
41989,O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+],O,-4.04042472023267
14132,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CCCCO,-7.195970827040061
38952,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],C1COCCO1,-2.813577397317135
47724,c1ccc2[nH]c(-c3cscn3)nc2c1,CCCCOC(C)=O,-7.034907064642621
34365,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CC(C)CO,-7.772877724281892
83,O=C(Nc1ccccc1)c1ccccc1,CO,-5.152141256390435
30622,CC1=NN(c2ccc(C)cc2)C(=O)C1,CC(C)O,-3.570563227295894
46650,Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,-5.748675243546938
3194,N#CCc1ccc([N+](=O)[O-])cc1,CO,-4.969301430603278
31216,FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,-4.226733750267846
14822,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CCCCO,-6.572712635170519
27937,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CC(C)O,-9.574183805393528
40892,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,O,-8.745349284553992
45386,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,-10.221491384874298
35379,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCCO,-8.932708635377903
37177,Cc1c(N)cccc1C(=O)O,CCC(C)O,-5.551662426595368
43071,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CN(C)C=O,-1.677342091047973
8385,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCO,-4.419520839101462
23076,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CCOC(C)=O,-4.606871632627849
45664,CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,C1CCCCC1,-6.853267093698067
7569,CC(=O)Oc1ccc(C(=O)O)cc1,CCO,-3.5005758256424344
17507,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CC(C)=O,-4.961987997274735
16369,Nc1nc(N)nc(NC2CC2)n1,CCCCO,-6.504960399429852
18358,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CC(C)=O,-4.660682895918351
32277,N#CCc1ccc([N+](=O)[O-])cc1,Cc1ccccc1,-3.870881062096971
41092,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,O,-12.47264575477172
28350,O=C(O)c1cc2ccccc2cc1O,CC(C)O,-3.486755270023802
230,OCC(O)COc1ccc(Cl)cc1,CO,-1.9132493668157649
48015,COc1cc(CO)ccc1O,CCCCOC(C)=O,-4.034190639402354
1574,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CO,-5.884585185480886
27346,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CC(C)O,-4.4654082436129325
41035,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,O,-1.5634134741228212
44686,C=CC(=O)NC(C)(C)CS(=O)(=O)O,OCCO,-6.043178982794661
28112,N#CCc1ccccc1[N+](=O)[O-],CC(C)O,-4.326781160447903
4503,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCO,-4.552577735868921
20203,OCC(O)COc1ccc(Cl)cc1,CCOC(C)=O,-2.4764624030053373
17726,O=C(O)Cc1ccccc1Cl,CC(C)=O,-1.1205511961868635
35696,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,C1CCOC1,-2.816749618025551
27511,COc1cc2c(cc1OC)C(=O)CC2,CC(C)O,-3.92394377632384
1275,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CO,-5.493359487751372
21315,CC1(C)COP(=O)(C(Nc2ccccc2)c2ccccc2)OC1,CCOC(C)=O,-5.559682130682444
1345,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CO,-6.56345660611146
14061,CC(=O)N[C@@H](CC(C)C)C(=O)O,CCCCO,-3.5380485644113526
48634,Br.CC(C)c1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,CCCCCC,-11.815382823004164
35538,NC(=O)[C@@H]1CCCN1,C1CCOC1,-1.8582839611006832
3913,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CO,-7.706262975199909
8444,C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23.Cl,CCO,-10.810818543038812
42918,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CN(C)C=O,-9.347076895549652
29376,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CC(C)O,-10.239519885928956
43777,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CN(C)C=O,-2.77661280802338
1238,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CO,-7.942970322520455
4595,CC(=O)Nc1ccccc1[N+](=O)[O-],CCO,-3.431141258035228
8803,O=C(O)COc1ccc(Cl)cc1Cl,CCO,-1.7891628433807891
41108,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,O,-12.226479455307835
52995,COc1ccc(CC(=O)O)cc1,COc1ccccc1,-2.6077524797868463
43122,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,CN(C)C=O,-4.805207748587826
31808,O=C(O)c1cccc(C(=O)O)c1,O=C1CCCCC1,-5.803492318805213
43276,Nc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CN(C)C=O,-5.93735522146095
29394,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CC(C)O,-9.175938945258851
39245,Nc1cccc(C(=O)O)c1,O,-6.931638219445469
37688,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCC(C)O,-9.819146404102376
36152,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,C1CCOC1,-5.9294291561885295
43606,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CN(C)C=O,-5.03211432577338
8435,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CCO,-8.746606355744042
10362,Nc1cccc(C(=O)O)c1,CCCO,-4.535644123339481
17148,O=C1C=CC(=O)N1c1ccccc1Br,CC(C)=O,-1.6612576611638967
21937,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CCOC(C)=O,-4.0700813100864215
28586,CC(=O)c1ccc([N+](=O)[O-])cc1,CC(C)O,-4.360656608937689
12684,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CCCO,-5.280281004061938
43141,C=CC(=O)NC(C)(C)C,CN(C)C=O,-3.4006975066205043
15183,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CCCCO,-6.143590611186911
18091,C[N+](C)(C)C[C@H](O)CC(=O)[O-],CC(C)=O,-8.940313234763122
37824,O=C(O)[C@@H]1C[C@@H](O)CN1,C1COCCO1,-6.832647806495332
20227,O=C(Nc1ccccc1)c1ccccc1O,CCOC(C)=O,-2.893195541021692
15804,O=C(O)COc1ccc(Cl)cc1Cl,CCCCO,-1.924148657273801
905,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CO,-6.887952651685957
40861,O=C(O)c1cc(O)c(O)c(O)c1,O,-6.65816455765308
34395,CC(=O)c1ccc(S(C)(=O)=O)cc1,CC(C)CO,-4.254513314374922
17517,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,CC(C)=O,-5.573807398234456
37879,CC1=NN(c2ccccc2)C(=O)C1,C1COCCO1,-3.029537278166352
4906,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CCO,-5.651854381795842
33770,COc1cc2nc(Cl)nc(N)c2cc1OC,CC(C)CO,-7.416250287409845
24457,NC(=O)[C@@H]1CCCN1,CC#N,-2.246488353642176
48840,COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,CCCCCC,-8.138756755695992
34909,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCO,-7.280269286950616
51412,CCN1CCN(c2cc3c(cc2F)c(=O)cc(C(=O)[O-])n3C2CC2)CC1.[Na+],ClCCCl,-5.026764676026139
27292,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CC(C)O,-7.739612954881463
17357,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-4.295482033273696
3928,CC1=NN(c2ccc(C)cc2)C(=O)C1,CO,-3.303617053323292
31932,O=C(Nc1ccccc1)c1ccccc1,Cc1ccccc1,-6.152102893070794
11304,NC(=O)c1cccnc1,CCCO,-3.1018486303433264
13536,Cc1cc(Cl)cc(C(=O)O)c1N,CCCCO,-4.803499180927863
13783,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CCCCO,-6.260128613724001
31367,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,CCCCCCCCO,-9.270302713148864
28612,Nc1ccc(C(=O)O)cc1.[K],CC(C)O,-7.62930193406378
38911,CC1=NN(c2ccc(C)cc2)C(=O)C1,C1COCCO1,-2.7518453611018816
691,O=C(O)c1cccnc1Cl,CO,-4.966857671750368
1585,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],CO,-7.697413359922926
485,CCCOC(=O)c1ccc(O)cc1,CO,-1.593072558347836
341,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,CO,-6.566295500849885
35321,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCCCCO,-4.234986892024566
13810,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CCCCO,-4.308032954765555
617,CN(C)Cc1c[nH]c2ccccc12,CO,-3.0495550802514977
48901,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCCCCC,-4.984090738874143
39152,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,O,-7.980699820901669
48379,NC(=O)[C@@H]1CCCN1,CCCCCC,-7.5810998322459024
8918,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CCO,-6.41856195534326
4582,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,CCO,-8.831903936255937
5215,NC(N)=NC(N)=NCCc1ccccc1,CCO,-5.407016783471377
20028,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CCOC(C)=O,-6.734642661273492
37968,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,C1COCCO1,-5.1519684702129
1866,Nc1ccc(Cc2ccc(N)cc2)cc1,CO,-1.6766466621275504
22859,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CCOC(C)=O,-6.225163612361708
28150,NC(=O)c1ccc([N+](=O)[O-])cc1,CC(C)O,-5.857983155733501
3666,c1ccc(-c2nnn[nH]2)cc1,CO,-3.774437342475583
10464,CC(=O)N1CCC[C@H]1C(=O)O,CCCO,-1.6360385942312794
21411,O=C(c1ccccc1)C(O)c1ccccc1,CCOC(C)=O,-4.193060535161258
38745,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,C1COCCO1,-6.399733582548881
15863,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCCCO,-4.036453083806324
26819,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,CC#N,-4.613202357685355
36502,Cc1cnc(C(=O)O)cn1,CCC(C)=O,-11.183621717827627
47880,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,CCCCOC(C)=O,-5.051457288616511
6071,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CCO,-6.921245869164636
53673,CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,CCCCCCCC,-7.596910438272545
37958,O=c1cc(CBr)c2ccccc2[nH]1,C1COCCO1,-6.991136887921188
19220,CC(=O)Nc1ccc(C(=O)O)cc1,CC(C)=O,-5.224323686639711
9632,Nc1ccc(N2CCOCC2=O)cc1,CCO,-5.539879503386264
39306,CC(=O)N1CCC[C@H]1C(=O)O,O,-3.614143107999919
26531,Nc1cc(Cl)ccc1C(=O)O,CC#N,-5.6221103260121765
34043,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CC(C)CO,-7.698515288409083
20555,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CCOC(C)=O,-3.456181689994915
1972,CC1(C)COP(=O)(C(C)(O)c2ccccc2)OC1,CO,-3.933757497574152
17753,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,CC(C)=O,-2.875286120478124
50068,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCCCCO,-3.874245641094116
37007,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CCC(C)=O,-2.442537053421491
40120,CN1CC(=O)N2C(CC3c4ccccc4NC3C2C2CCC3OCOC3C2)C1=O,O,-14.09126405955078
7160,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,CCO,-8.856168558255568
20824,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,CCOC(C)=O,-6.700741109597811
