,smiles,solvent,logsol
5278,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CCO,-7.061606003800398
45473,N#Cc1cccc([N+](=O)[O-])c1,C1CCCCC1,-6.938317584564777
36532,Nc1cc([N+](=O)[O-])ccc1Cl,CCC(C)=O,-1.8779711660471203
25581,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,CC#N,-3.79735593045002
49225,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,CCOC=O,-5.10439667391073
44347,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],CN1CCCC1=O,-1.725971728690052
3245,COc1cc(N)nc(OC)n1,CO,-3.346141175914077
29131,O=[N+]([O-])c1cccc(Cl)c1Cl,CC(C)O,-2.99653259372476
30745,C/C=C/C=C/C(=O)O,CC(C)O,-2.6829674207347467
34110,O=C1C=CC(=O)N1c1ccccc1Br,CC(C)CO,-4.058784386823549
21375,NC(=O)c1cccnc1,CCOC(C)=O,-4.350574480324117
28709,O=C(O)CS.[Na],CC(C)O,-9.070578429601024
9550,C/C=C/C=C/C(=O)O,CCO,-2.5944090646131617
19201,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(C)=O,-0.8562309754464922
38155,N=C(N)NC(N)=S,C1COCCO1,-4.195646657752426
11236,O=C(O)c1cc2ccccc2cc1O,CCCO,-3.5459919665653885
16341,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,CCCCO,-8.577474122301167
20314,Nc1cccc(Cl)c1C(=O)O,CCOC(C)=O,-2.7931180134922737
10774,O=[N+]([O-])c1ncccc1O,CCCO,-2.0675129708145623
34853,CCOc1ccccc1C(N)=O,CCCCCO,-4.1023364121516535
41243,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,O,-13.385678093407815
31913,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,Cc1ccccc1,-9.808177372731803
10069,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,CCCO,-7.1308988302963465
14862,O=C(c1ccccc1)C(O)c1ccccc1,CCCCO,-5.900892848923595
50531,O=c1cc(CO)occ1O,CC(=O)N(C)C,-1.6414447085691868
37474,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCC(C)O,-9.339310753273143
16681,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CC(C)=O,-5.921938484459372
8062,OC[C@H](O)C(O)[C@H](O)CO,CCO,-5.780231646819607
31281,Br.CC(C)c1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,CCCCCCCCO,-2.7379940774752822
27002,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,CC#N,-5.933195638984007
53551,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CCOCCOCCO,-4.098352583619639
31047,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCCCCCCCO,-5.507065037578514
20642,CN(C)Cc1c[nH]c2ccccc12,CCOC(C)=O,-6.626946775473528
20409,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CCOC(C)=O,-3.2950551716070184
41615,CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21,O,-9.71700798559351
24900,O=C(O)[C@@H]1CCCN1,CC#N,-9.458801731274683
14922,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCCCO,-2.946942109384559
10217,NC(=O)[C@@H]1CCCN1,CCCO,-2.0414523557758013
3205,O=Cc1ccc(C(=O)O)cc1,CO,-4.354411467640908
6315,O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O,CCO,-8.451873725295595
23259,Nc1cc(Cl)ccc1C(=O)O,CCOC(C)=O,-3.5816407034443376
19618,O=S(=O)(c1ccc(O)cc1)c1ccccc1O,CC(C)=O,-2.017406150760383
16986,CN(C)Cc1c[nH]c2ccccc12,CC(C)=O,-3.073045376656661
931,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,CO,-8.421428569431859
44402,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],CN1CCCC1=O,-2.6083632497152354
22839,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOC(C)=O,-4.041562376783132
49985,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,ClC(Cl)Cl,-4.685838089055546
17577,NC(=O)c1cccnc1,CC(C)=O,-3.7564133903646435
15249,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CCCCO,-5.0206856299497575
41468,C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23.Cl,O,-6.19676818029386
9842,O=c1ccc2ccccc2o1,CCO,-2.442882178532768
21203,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCOC(C)=O,-2.1567546447825063
12729,CNC[C@H](O)c1cccc(O)c1.Cl,CCCO,-4.320743406256983
35725,CN(C)/C=C/C(=O)c1cccnc1,C1CCOC1,-3.579128590154817
35690,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,C1CCOC1,-4.06284589516273
49037,CCOC(=O)c1ccc(N)cc1,CC(C)CCO,-2.580977118538734
45970,NC(N)=NC(N)=NCCc1ccccc1,CS(C)=O,-3.4897007802535587
51108,Nc1nc(N)nc(NC2CC2)n1,CCC(=O)O,-4.398969355404193
3587,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CO,-9.801111485919261
5838,CC[C@@H](C(N)=O)N1CCCC1=O,CCO,-2.579261286269293
42644,O=C(O)Cc1ccccc1[N+](=O)[O-],CN(C)C=O,-1.2844600552386225
32154,N#Cc1cccc([N+](=O)[O-])c1C#N,Cc1ccccc1,-5.976772998364992
14337,Nc1nnn[nH]1,CCCCO,-7.18879280871525
39297,CC(=O)NCC(=O)O,O,-4.859804404393672
36839,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,CCC(C)=O,-5.386930024904641
49487,O=C(O)Cc1c[nH]c2ccccc12,ClC(Cl)Cl,-12.527932169783542
14425,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,CCCCO,-7.850903465026175
44746,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,-2.901797584758386
13015,COc1cc(Cl)nc(N)n1,CCCO,-5.2949231334800215
581,Cc1c(Br)cccc1C(=O)O,CO,-3.0378050499758986
4422,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,CO,-7.77525584668686
30889,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CC(C)O,-1.559220196273483
48589,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCCC,-15.32492215633125
41841,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,O,-2.1830258579364066
47139,COc1cc2c(cc1OC)C(=O)CC2,COC(C)=O,-2.3167245861477674
41124,Nc1ccc(S(=O)(=O)[N-]c2cncc(Cl)n2)cc1.[Na+],O,-11.21282087251989
34939,CC(=O)N1CCC[C@H]1C(=O)O,CCCCCO,-2.590533867674371
27424,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CC(C)O,-3.41763168812558
39098,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,O,-10.055706765513639
38813,Nc1ccc(N)c([N+](=O)[O-])c1,C1COCCO1,-2.726010526479203
45992,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CS(C)=O,-5.419355694925093
25348,N#CCc1ccc([N+](=O)[O-])cc1,CC#N,-2.409391097311855
26198,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,CC#N,-4.15218556191195
5542,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,CCO,-5.27499154124454
30169,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CC(C)O,-7.411439794596761
17469,N#CCc1ccc([N+](=O)[O-])cc1,CC(C)=O,-2.198225077669803
25236,Cc1cccc(C(=O)O)c1N,CC#N,-2.918586064377337
15194,c1ccc2c(c1)sc1ccccc12,CCCCO,-4.133480478970699
23417,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,CCOC(C)=O,-6.119752567409513
24770,O=C[C@H](O)[C@H](O)[C@H](O)CO,CC#N,-6.121117755334853
35217,CCOc1ccc(NC(C)=O)cc1,CCCCCO,-3.7163328742286477
51007,c1ccc2c(c1)sc1ccccc12,O=CO,-6.912767820805682
34875,Cl.N=C(N=C(N)N)N1CCOCC1,CCCCCO,-7.402051600796917
871,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,CO,-5.562282912382502
6493,Nc1ccc(Cc2ccc(N)cc2)cc1,CCO,-2.753570716404019
32648,C[C@@H]1OC(=O)[C@H](C)OC1=O,Cc1ccccc1,-3.132239518208654
50126,Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,-7.213465553953309
140,Cc1cc(Cl)cc(C(=O)O)c1N,CO,-5.586799759170587
11971,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,CCCO,-9.711215664889005
4785,O=C(O)CNCc1ccccc1,CCO,-7.751725349276666
45935,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CS(C)=O,-2.553613847797791
36010,O=C(O)c1ccc(C(=O)O)cc1,C1CCOC1,-6.9125668359793595
5903,Cc1ccccc1S(N)(=O)=O,CCO,-3.3515504417727415
23178,Cc1ccc(N)c([N+](=O)[O-])c1,CCOC(C)=O,-1.9358608132023118
45619,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,C1CCCCC1,-0.2867491744031803
302,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CO,-5.967748020490665
9792,COC(=O)[C@H](N)c1ccccc1.Cl,CCO,-3.575550768806933
45251,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],C1CCCCC1,-8.89552963213615
23923,O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,ClCCl,-1.0015491008260662
27145,Cc1c(N)cccc1C(=O)O,CC(C)O,-5.557865599756046
11916,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],CCCO,-4.845968672541022
32614,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,Cc1ccccc1,-0.800287056117849
14579,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CCCCO,-9.783218720145184
11449,Nc1ccc(C(=O)O)cc1.[K],CCCO,-7.03105349532663
29967,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,CC(C)O,-6.195295787389819
52399,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCCCCCO,-6.731284135866358
42127,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,O,-10.7058694103025
20761,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CCOC(C)=O,-7.181140046733094
19902,N=C(N)N.O=[N+]([O-])O,CC(C)=O,-5.259096653394756
12645,O=c1cc(CO)occ1O,CCCO,-5.042435606646054
43767,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CN(C)C=O,-1.6824925933400112
24867,O=Cc1ccc(O)c(Br)c1,CC#N,-4.183175775928716
10265,Nc1cccc(Cl)c1C(=O)O,CCCO,-2.99873678257429
2793,CN(C)CCn1[nH]nnc1=S,CO,-8.424158325449048
21040,N[C@@H](Cc1ccc(O)cc1)C(=O)O,CCOC(C)=O,-5.683097883463368
8983,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CCO,-5.286191186750196
39313,CCCOC(=O)c1ccc(O)cc1,O,-10.16225828149349
13601,CSCCC(NC(C)=O)C(=O)O,CCCCO,-2.8285243545700847
25681,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,CC#N,-4.991715409243745
9769,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],CCO,-3.882172983459261
47341,O=C(c1ccccc1)c1ccccc1,COC(C)=O,-0.7876776644061786
53086,CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,Cc1cccc(C)c1,-5.175215169414053
48754,Clc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,-9.200390041123015
44111,COc1cc([N+](=O)[O-])ccc1N,CN1CCCC1=O,-1.0808706071919527
41484,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,O,-15.10214059597122
13113,O=C1NC(=O)c2ccccc21,CCCO,-5.781527823281054
42381,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCCOC(C)=O,-4.519910342037268
33137,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,-6.319413212788318
4243,O=C1NC(=O)C2C3C=CC(C3)C12,CO,-4.156007222614208
12609,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,CCCO,-6.921854203361638
16110,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CCCCO,-5.46555328592395
48629,Br.c1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,CCCCCC,-11.855415773917004
2123,O=C1OC(=O)c2ccc(Br)c3cccc1c23,CO,-8.456568569599803
19289,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CC(C)=O,-4.716660562021454
44773,N[C@H](Cc1c[nH]cn1)C(=O)O,OCCO,-5.745229664570375
4637,O=C(O)[C@@H]1C[C@@H](O)CN1,CCO,-8.394975558691987
16378,Cn1cc([N+](=O)[O-])cn1,CCCCO,-5.186060684202369
8269,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,CCO,-9.526010480968132
32349,CC(C)(C)c1ccc(C(=O)O)cc1,Cc1ccccc1,-3.0661547378505367
50360,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,-4.179902450583747
52189,Nc1ccc(Oc2ccc(N)cc2)cc1,CCOCCO,-3.328523294172731
34665,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC(C)CO,-9.315700887634009
4512,O=C(Nc1ccccc1)c1ccccc1,CCO,-5.001031557953561
18018,CC(C)c1ccc2sc3ccccc3c(=O)c2c1,CC(C)=O,-1.7869510482357502
13964,C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,-5.03826346121373
23981,N#CCC(N)=O,ClCCl,-6.978929098436662
18645,Nc1ccc(S(N)(=O)=O)cc1,CC(C)=O,-2.3085025667580834
27501,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,CC(C)O,-7.943392768488859
21082,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCOC(C)=O,-4.478537535054725
21183,NC(=O)c1ccc(N)cc1,CCOC(C)=O,-6.876256611922766
38515,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,C1COCCO1,-3.3825719175389906
25048,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CC#N,-7.921107723699423
39854,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,O,-4.103183510889305
15813,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCO,-1.3704210119636004
25774,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,CC#N,-4.703334434775322
18190,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,CC(C)=O,-5.781527823281054
1102,Nc1cccc2c(N)cccc12,CO,-5.8842257964383835
18503,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,CC(C)=O,-23.441366373902124
21138,Nc1cccc2c(N)cccc12,CCOC(C)=O,-4.6135048227781486
5868,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,CCO,-5.837199588096553
6001,O=C(c1ccccc1)C(O)c1ccccc1,CCO,-5.73837391942582
16823,CC(=O)NCC(=O)O,CC(C)=O,-6.89978710933296
46366,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CS(C)=O,-4.266557384867768
12540,c1ccc2[nH]c(-c3cscn3)nc2c1,CCCO,-6.0968250627658085
545,Oc1ccc(OCc2ccccc2)cc1,CO,-2.399536619070496
48508,CCc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,-7.870089949357699
19526,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC(C)=O,-9.808177372731803
50628,O=C(O)c1cc2ccccc2cc1O,CC(=O)O,-4.845968672541022
6047,CC(C)(C)c1ccc(C(=O)O)cc1,CCO,-2.2710864259346746
14686,Cc1ccccc1S(N)(=O)=O,CCCCO,-3.4539654472008112
52826,CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,Cc1ccccc1,-5.710807089593166
1798,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CO,-6.255430092942447
192,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CO,-5.1093512670354135
1217,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,CO,-7.024401461101458
47171,CC(=O)N[C@@H](CC(C)C)C(=O)O,COC(C)=O,-6.104409306124116
44062,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN1CCCC1=O,-1.7987840841650193
38617,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(O)cc1,C1COCCO1,-5.14972496249821
30080,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O,CC(C)O,-12.291630533891821
24260,O=Cc1cc(Br)c(O)c(Br)c1,CC#N,-5.39990722230967
26640,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC#N,-8.633727007672189
48929,O=c1ccc2ccccc2o1,CCCCCC,-5.470055129802346
45551,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],C1CCCCC1,-9.569876548195948
52975,CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,-2.537042404208529
37907,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,C1COCCO1,-4.804841381117159
35851,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],C1CCOC1,-7.201455423759481
25368,NNC(=O)c1ccncc1,CC#N,-6.383026750047155
11775,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,CCCO,-1.7544636844843582
20155,O=C(O)c1ccc(CO)cc1,CCOC(C)=O,-4.689639342614542
46595,O=C1OC(=O)c2cc(Cl)ccc21,ClC(Cl)(Cl)Cl,-4.080441657053109
48652,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,CCCCCC,-1.7561992938295041
19838,Cn1cc([N+](=O)[O-])cn1,CC(C)=O,-3.0255319047925107
130,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,CO,-5.962294169808202
46736,O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-],c1ccccc1,-6.162015648303021
19142,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O,CC(C)=O,-12.931743017795679
41650,O=S(=O)([O-])c1cccc2ccccc12.[Na+],O,-4.315639822678693
15307,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,CCCCO,-7.475151254236522
34689,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,CC(C)CO,-4.463670623714392
14551,NC(=O)c1ccc(N)cc1,CCCCO,-5.670250991447409
46763,CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,c1ccccc1,-8.24335652578651
20141,CC(=O)Nc1ccccc1[N+](=O)[O-],CCOC(C)=O,-2.1892564076870427
44121,Nc1ccc(Cl)cc1[N+](=O)[O-],CN1CCCC1=O,-2.080241861850605
41870,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,-13.62820145965928
6321,O=C(O)/C=C/c1ccc(O)cc1,CCO,-2.9818293683849997
28567,Cc1cc(C)nc(Nc2ccccc2)n1,CC(C)O,-3.687680173538454
10171,O=Cc1cc(C=O)cc(C=O)c1,CCCO,-6.247647952500392
8472,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,CCO,-5.662160799965382
45050,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,OCCO,-9.12691876383711
31359,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,-8.624778402096174
33264,Nc1cc(Cl)ccc1C(=O)O,Cc1ccccc1,-7.645690642332216
42307,COC(=O)c1ccc(C(=O)OC)cc1,CCCOC(C)=O,-3.6958194804835993
10633,COc1cc([N+](=O)[O-])ccc1N,CCCO,-5.275382395265541
43452,CNc1nc(C)nc(OC)n1,CN(C)C=O,-1.1263946696805613
20520,O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,CCOC(C)=O,-1.1720220430941086
10191,COc1cc2nc(Cl)nc(N)c2cc1OC,CCCO,-7.501419181057132
47901,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],CCCCOC(C)=O,-6.040654791298754
35440,Cn1cc([N+](=O)[O-])cn1,CCCCCO,-5.88710453178374
42504,CC(=O)Nc1ccccc1[N+](=O)[O-],CN(C)C=O,-1.3257638613798584
33777,c1ccc2[nH]c(-c3cscn3)nc2c1,CC(C)CO,-6.341305751468149
26884,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CC#N,-5.0316546613203315
17413,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)=O,-7.569403792482712
3215,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,CO,-8.853365473028452
53746,c1ccc2oc(CSCc3nc4ccccc4o3)nc2c1,Cc1ccccc1C,-5.792613688362817
30298,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(C)O,-5.432534708667845
49710,CP(=O)(O)c1ccccc1,ClC(Cl)Cl,-1.859182145545489
37631,S=C(Nc1ccccc1)Nc1ccccc1,CCC(C)O,-5.92081970753865
32697,CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,Cc1ccccc1,-8.004369564987574
3633,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CO,-11.772992370389035
22652,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,CCOC(C)=O,-3.888867671406192
21515,Nc1ccc(C(=O)O)cc1.[K],CCOC(C)=O,-8.463652424488208
38729,N#Cc1ccc2c(c1)OCO2,C1COCCO1,-1.3629685358163939
45295,O=Cc1ccc(O)c(Br)c1,C1CCCCC1,-7.17458951892108
4673,O=C(O)[C@@H]1CSCN1,CCO,-8.622553707074063
47209,NCCCCCC(=O)O,COC(C)=O,-8.778557955550644
16384,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CCCCO,-4.716101746695373
49134,CC1=NN(c2ccc(C)cc2)C(=O)C1,CC(C)CCO,-2.564729381657988
3175,CP(=O)(O)CC[C@H](N)C(=O)O.Cl,CO,-4.314741887868285
32173,N#CCc1ccccc1[N+](=O)[O-],Cc1ccccc1,-2.3347984153586974
29087,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CC(C)O,-10.886987034103733
19420,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CC(C)=O,-2.540081150532656
21996,O=C1N2CN3C(=O)N([N+](=O)[O-])C4C3N(CN3C(=O)N([N+](=O)[O-])C(C23)N1[N+](=O)[O-])C(=O)N4[N+](=O)[O-],CCOC(C)=O,-8.518694317542504
50942,O=C1C=CC(=O)O1,CC(=O)O,-2.8056079046970153
24947,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CC#N,-5.647874842717905
24720,O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,CC#N,-0.7858986366914964
9623,CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CCO,-4.397343338785775
